instant,Spring,Summer,Fall,Winter,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
13416,0,0,1,0,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,6
13417,0,0,1,0,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,46
13418,0,0,1,0,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,162
13419,0,0,1,0,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,495
13420,0,0,1,0,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,679
13421,0,0,1,0,1,7,9,0,3,1,1,0.82,0.7879,0.56,0,297
13422,0,0,1,0,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,138
13423,0,0,1,0,1,7,11,0,3,1,1,0.9,0.8485,0.42,0,183
13424,0,0,1,0,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,202
13425,0,0,1,0,1,7,13,0,3,1,1,0.94,0.8485,0.33,0,203
13426,0,0,1,0,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,170
13427,0,0,1,0,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,194
13428,0,0,1,0,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,224
13429,0,0,1,0,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,370
13430,0,0,1,0,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,643
13431,0,0,1,0,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,516
13432,0,0,1,0,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,366
13433,0,0,1,0,1,7,21,0,3,1,1,0.76,0.7121,0.62,0,319
13434,0,0,1,0,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,288
13435,0,0,1,0,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,131
13436,0,0,1,0,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,66
13437,0,0,1,0,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,25
13438,0,0,1,0,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,7
13439,0,0,1,0,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,5
13440,0,0,1,0,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,8
13441,0,0,1,0,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,40
13442,0,0,1,0,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,152
13443,0,0,1,0,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,473
13444,0,0,1,0,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,657
13445,0,0,1,0,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,318
13446,0,0,1,0,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,198
13447,0,0,1,0,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,216
13448,0,0,1,0,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,274
13449,0,0,1,0,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,254
13450,0,0,1,0,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,197
13451,0,0,1,0,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,292
13452,0,0,1,0,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,358
13453,0,0,1,0,1,7,17,0,4,1,1,0.86,0.7879,0.41,0,771
13454,0,0,1,0,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,777
13455,0,0,1,0,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,533
13456,0,0,1,0,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,505
13457,0,0,1,0,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,332
13458,0,0,1,0,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,68
13459,0,0,1,0,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,65
13748,0,0,1,0,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,47
13749,0,0,1,0,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,33
13750,0,0,1,0,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,13
13751,0,0,1,0,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,7
13752,0,0,1,0,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,4
13753,0,0,1,0,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,49
13754,0,0,1,0,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,185
13755,0,0,1,0,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,487
13756,0,0,1,0,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,681
13757,0,0,1,0,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,350
13758,0,0,1,0,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,236
13759,0,0,1,0,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,234
13760,0,0,1,0,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,284
13761,0,0,1,0,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,280
13762,0,0,1,0,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,263
13763,0,0,1,0,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,295
13764,0,0,1,0,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,479
13765,0,0,1,0,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,837
13766,0,0,1,0,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,891
13767,0,0,1,0,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,652
13768,0,0,1,0,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,513
13769,0,0,1,0,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,320
13770,0,0,1,0,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,288
13771,0,0,1,0,1,8,23,0,3,1,1,0.7,0.6667,0.74,0,152
13772,0,0,1,0,1,8,0,0,4,1,1,0.7,0.6667,0.74,0,63
13773,0,0,1,0,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,42
13774,0,0,1,0,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,11
13775,0,0,1,0,1,8,3,0,4,1,1,0.66,0.6061,0.83,0,6
13776,0,0,1,0,1,8,4,0,4,1,1,0.66,0.6061,0.83,0,9
13777,0,0,1,0,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,41
13778,0,0,1,0,1,8,6,0,4,1,1,0.66,0.6061,0.83,0,183
13779,0,0,1,0,1,8,7,0,4,1,1,0.7,0.6667,0.79,0,473
13780,0,0,1,0,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,739
13781,0,0,1,0,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,343
13782,0,0,1,0,1,8,10,0,4,1,1,0.8,0.7576,0.55,0,181
13783,0,0,1,0,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,226
13784,0,0,1,0,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,286
13785,0,0,1,0,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,310
13786,0,0,1,0,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,225
13787,0,0,1,0,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,270
13788,0,0,1,0,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,406
13789,0,0,1,0,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,865
13790,0,0,1,0,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,767
13791,0,0,1,0,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,607
13792,0,0,1,0,1,8,20,0,4,1,1,0.78,0.7576,0.66,0,427
13793,0,0,1,0,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,342
13794,0,0,1,0,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,262
13795,0,0,1,0,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,177
13796,0,0,1,0,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,71
13797,0,0,1,0,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,43
13798,0,0,1,0,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,14
13799,0,0,1,0,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,6
13800,0,0,1,0,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,12
13801,0,0,1,0,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,37
13802,0,0,1,0,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,163
13803,0,0,1,0,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,421
13804,0,0,1,0,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,668
13805,0,0,1,0,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,396
13806,0,0,1,0,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,249
13807,0,0,1,0,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,263
13808,0,0,1,0,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,338
13809,0,0,1,0,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,345
13810,0,0,1,0,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,331
13811,0,0,1,0,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,380
13812,0,0,1,0,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,492
13813,0,0,1,0,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,741
13814,0,0,1,0,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,671
13815,0,0,1,0,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,469
13816,0,0,1,0,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,389
13817,0,0,1,0,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,278
13818,0,0,1,0,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,202
13819,0,0,1,0,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,196
13820,0,0,1,0,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,161
13821,0,0,1,0,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,122
13822,0,0,1,0,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,84
13823,0,0,1,0,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,30
13824,0,0,1,0,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,13
13825,0,0,1,0,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,17
13826,0,0,1,0,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,49
13827,0,0,1,0,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642,67
13828,0,0,1,0,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,181
13829,0,0,1,0,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,278
13830,0,0,1,0,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,396
13831,0,0,1,0,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,470
13832,0,0,1,0,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,547
13833,0,0,1,0,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,527
13834,0,0,1,0,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,472
13835,0,0,1,0,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,489
13836,0,0,1,0,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,450
13837,0,0,1,0,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,492
13838,0,0,1,0,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,490
13839,0,0,1,0,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,397
13840,0,0,1,0,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,312
13841,0,0,1,0,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,289
13842,0,0,1,0,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,269
13843,0,0,1,0,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,222
13844,0,0,1,0,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,153
13845,0,0,1,0,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,87
13846,0,0,1,0,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,73
13847,0,0,1,0,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,41
13848,0,0,1,0,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537,14
13849,0,0,1,0,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537,19
13850,0,0,1,0,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537,19
13851,0,0,1,0,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,68
13852,0,0,1,0,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,108
13853,0,0,1,0,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,229
13854,0,0,1,0,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,364
13855,0,0,1,0,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,437
13856,0,0,1,0,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,491
13857,0,0,1,0,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,523
13858,0,0,1,0,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,526
13859,0,0,1,0,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,450
13860,0,0,1,0,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,421
13861,0,0,1,0,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,382
13862,0,0,1,0,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,229
13863,0,0,1,0,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,185
13864,0,0,1,0,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,193
13865,0,0,1,0,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,208
13866,0,0,1,0,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,157
13867,0,0,1,0,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,87
13868,0,0,1,0,1,8,0,0,1,1,2,0.72,0.697,0.79,0,33
13869,0,0,1,0,1,8,1,0,1,1,1,0.72,0.697,0.79,0.0896,11
13870,0,0,1,0,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343,5
13871,0,0,1,0,1,8,3,0,1,1,3,0.72,0.697,0.79,0.0896,5
13872,0,0,1,0,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343,11
13873,0,0,1,0,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194,25
13874,0,0,1,0,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,141
13875,0,0,1,0,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194,407
13876,0,0,1,0,1,8,8,0,1,1,2,0.7,0.6667,0.79,0,605
13877,0,0,1,0,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,276
13878,0,0,1,0,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,213
13879,0,0,1,0,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,260
13880,0,0,1,0,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,285
13881,0,0,1,0,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,289
13882,0,0,1,0,1,8,14,0,1,1,1,0.82,0.7576,0.46,0,287
13883,0,0,1,0,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,274
13884,0,0,1,0,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,451
13885,0,0,1,0,1,8,17,0,1,1,1,0.82,0.7424,0.41,0,858
13886,0,0,1,0,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,843
13887,0,0,1,0,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194,640
13888,0,0,1,0,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,457
13889,0,0,1,0,1,8,21,0,1,1,1,0.74,0.697,0.7,0.194,317
13890,0,0,1,0,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,207
13891,0,0,1,0,1,8,23,0,1,1,1,0.72,0.697,0.74,0.194,113
13892,0,0,1,0,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,47
13893,0,0,1,0,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,18
13894,0,0,1,0,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,13
13895,0,0,1,0,1,8,3,0,2,1,1,0.7,0.6667,0.84,0,6
13896,0,0,1,0,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,9
13897,0,0,1,0,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,36
13898,0,0,1,0,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,179
13899,0,0,1,0,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,502
13900,0,0,1,0,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,705
13901,0,0,1,0,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,327
13902,0,0,1,0,1,8,10,0,2,1,2,0.74,0.697,0.7,0.1343,250
13903,0,0,1,0,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,214
13904,0,0,1,0,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,283
13905,0,0,1,0,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.194,253
13906,0,0,1,0,1,8,14,0,2,1,2,0.82,0.7576,0.46,0,261
13907,0,0,1,0,1,8,15,0,2,1,1,0.8,0.7424,0.52,0,306
13908,0,0,1,0,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,445
13909,0,0,1,0,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,868
13910,0,0,1,0,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,814
13911,0,0,1,0,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,610
13912,0,0,1,0,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,448
13913,0,0,1,0,1,8,21,0,2,1,2,0.72,0.697,0.74,0,317
13914,0,0,1,0,1,8,22,0,2,1,1,0.72,0.697,0.74,0.1045,224
13915,0,0,1,0,1,8,23,0,2,1,1,0.72,0.697,0.79,0,138
13916,0,0,1,0,1,8,0,0,3,1,1,0.7,0.6667,0.84,0,58
13917,0,0,1,0,1,8,1,0,3,1,1,0.72,0.697,0.79,0,23
13918,0,0,1,0,1,8,2,0,3,1,1,0.7,0.6667,0.84,0,6
13919,0,0,1,0,1,8,3,0,3,1,1,0.7,0.6667,0.84,0,7
13920,0,0,1,0,1,8,4,0,3,1,1,0.7,0.6667,0.84,0,7
13921,0,0,1,0,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,43
13922,0,0,1,0,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,173
13923,0,0,1,0,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,482
13924,0,0,1,0,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,737
13925,0,0,1,0,1,8,9,0,3,1,2,0.76,0.7273,0.66,0,341
13926,0,0,1,0,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,214
13927,0,0,1,0,1,8,11,0,3,1,2,0.8,0.7424,0.52,0,239
13928,0,0,1,0,1,8,12,0,3,1,2,0.8,0.7424,0.52,0,280
13929,0,0,1,0,1,8,13,0,3,1,2,0.8,0.7424,0.52,0,313
13930,0,0,1,0,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,236
13931,0,0,1,0,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.194,278
13932,0,0,1,0,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,441
13933,0,0,1,0,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,858
13934,0,0,1,0,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,862
13935,0,0,1,0,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,686
13936,0,0,1,0,1,8,20,0,3,1,1,0.74,0.697,0.66,0.194,500
13937,0,0,1,0,1,8,21,0,3,1,1,0.74,0.697,0.66,0.1045,381
13938,0,0,1,0,1,8,22,0,3,1,1,0.72,0.697,0.74,0.1045,233
13939,0,0,1,0,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,136
13940,0,0,1,0,1,8,0,0,4,1,1,0.72,0.697,0.74,0.194,67
13941,0,0,1,0,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,28
13942,0,0,1,0,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,14
13943,0,0,1,0,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,6
13944,0,0,1,0,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,10
13945,0,0,1,0,1,8,5,0,4,1,2,0.66,0.5909,0.94,0,41
13946,0,0,1,0,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,167
13947,0,0,1,0,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,475
13948,0,0,1,0,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,698
13949,0,0,1,0,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,353
13950,0,0,1,0,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,205
13951,0,0,1,0,1,8,11,0,4,1,1,0.84,0.7576,0.44,0,260
13952,0,0,1,0,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,277
13953,0,0,1,0,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,281
13954,0,0,1,0,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,247
13955,0,0,1,0,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,267
13956,0,0,1,0,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,417
13957,0,0,1,0,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,810
13958,0,0,1,0,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,811
13959,0,0,1,0,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.194,623
13960,0,0,1,0,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,478
13961,0,0,1,0,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,336
13962,0,0,1,0,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,259
13963,0,0,1,0,1,8,23,0,4,1,1,0.66,0.6212,0.74,0,156
13964,0,0,1,0,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,85
13965,0,0,1,0,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,41
13966,0,0,1,0,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,20
13967,0,0,1,0,1,8,3,0,5,1,2,0.72,0.697,0.79,0.194,9
13968,0,0,1,0,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,7
13969,0,0,1,0,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,33
13970,0,0,1,0,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,44
13971,0,0,1,0,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,133
13972,0,0,1,0,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,119
13973,0,0,1,0,1,8,9,0,5,1,2,0.64,0.5758,0.89,0,220
13974,0,0,1,0,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,193
13975,0,0,1,0,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,251
13976,0,0,1,0,1,8,12,0,5,1,2,0.74,0.697,0.66,0.3582,315
13977,0,0,1,0,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,290
13978,0,0,1,0,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,307
13979,0,0,1,0,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,324
13980,0,0,1,0,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,467
13981,0,0,1,0,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,730
13982,0,0,1,0,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,640
13983,0,0,1,0,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,492
13984,0,0,1,0,1,8,20,0,5,1,1,0.74,0.697,0.66,0.2985,370
13985,0,0,1,0,1,8,21,0,5,1,1,0.74,0.697,0.66,0.2537,286
13986,0,0,1,0,1,8,22,0,5,1,1,0.72,0.697,0.74,0.2836,218
13987,0,0,1,0,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,192
13988,0,0,1,0,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,180
13989,0,0,1,0,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,116
13990,0,0,1,0,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.194,85
13991,0,0,1,0,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,21
13992,0,0,1,0,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,10
13993,0,0,1,0,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,11
13994,0,0,1,0,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,23
13995,0,0,1,0,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,62
13996,0,0,1,0,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,162
13997,0,0,1,0,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.194,271
13998,0,0,1,0,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,407
13999,0,0,1,0,1,8,11,0,6,0,1,0.74,0.697,0.66,0.1642,499
14000,0,0,1,0,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,546
14001,0,0,1,0,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,569
14002,0,0,1,0,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,538
14003,0,0,1,0,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,562
14004,0,0,1,0,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,531
14005,0,0,1,0,1,8,17,0,6,0,3,0.74,0.697,0.66,0.3582,512
14006,0,0,1,0,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,300
14007,0,0,1,0,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,275
14008,0,0,1,0,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,160
14009,0,0,1,0,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,128
14010,0,0,1,0,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,168
14011,0,0,1,0,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,163
14012,0,0,1,0,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,120
14013,0,0,1,0,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,113
14014,0,0,1,0,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,86
14015,0,0,1,0,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,48
14016,0,0,1,0,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,10
